date_key,full_date,year,quarter,month,month_name,week_of_year,day_of_month,day_of_week,day_name,is_weekend
20301206,2030-12-06,2030,4,12,December,49,6,6,Friday,False
20301207,2030-12-07,2030,4,12,December,49,7,7,Saturday,True
20301208,2030-12-08,2030,4,12,December,50,8,1,Sunday,True
20301209,2030-12-09,2030,4,12,December,50,9,2,Monday,False
20301210,2030-12-10,2030,4,12,December,50,10,3,Tuesday,False
20301211,2030-12-11,2030,4,12,December,50,11,4,Wednesday,False
20301212,2030-12-12,2030,4,12,December,50,12,5,Thursday,False
20301213,2030-12-13,2030,4,12,December,50,13,6,Friday,False
20301214,2030-12-14,2030,4,12,December,50,14,7,Saturday,True
20301215,2030-12-15,2030,4,12,December,51,15,1,Sunday,True
20301216,2030-12-16,2030,4,12,December,51,16,2,Monday,False
20301217,2030-12-17,2030,4,12,December,51,17,3,Tuesday,False
20301218,2030-12-18,2030,4,12,December,51,18,4,Wednesday,False
20301219,2030-12-19,2030,4,12,December,51,19,5,Thursday,False
20301220,2030-12-20,2030,4,12,December,51,20,6,Friday,False
20301221,2030-12-21,2030,4,12,December,51,21,7,Saturday,True
20301222,2030-12-22,2030,4,12,December,52,22,1,Sunday,True
20301223,2030-12-23,2030,4,12,December,52,23,2,Monday,False
20301224,2030-12-24,2030,4,12,December,52,24,3,Tuesday,False
20301225,2030-12-25,2030,4,12,December,52,25,4,Wednesday,False
20301226,2030-12-26,2030,4,12,December,52,26,5,Thursday,False
20301227,2030-12-27,2030,4,12,December,52,27,6,Friday,False
20301228,2030-12-28,2030,4,12,December,52,28,7,Saturday,True
20301229,2030-12-29,2030,4,12,December,53,29,1,Sunday,True
20301230,2030-12-30,2030,4,12,December,53,30,2,Monday,False
20301231,2030-12-31,2030,4,12,December,53,31,3,Tuesday,False
